input_id,water_name,water_name_ref,GNIS_NAME,LENGTHKM,PERMANENT_IDENTIFIER,COMID,REACHCODE,snap_xy,snap_m,closest_node_m,closest,name_check,mult_reach_ct,name_check_txt,mr_meas,message
FW08NE067,nan,nan,Ponca Creek,1.422152649,11673058,11673058,1.015E+13,POINT (-98.81807579757024 42.9365227915788),0.000264581,165.5325962,1,0.285714286,1,nan,13.49483,
FW08CA155,nan,nan,Arroyo Jan Jose,2.365221403,1669885,1669885,1.805E+13,POINT (-122.5344472004387 38.06906649233564),0.000264546,700.8444594,1,0.222222222,1,nan,29.9919,
FW08TN024,nan,nan,Richland Creek,1.36974852,19594674,19594674,6.03E+12,POINT (-86.96136075828765 35.06898411191257),0.000264159,100.9219246,1,0.235294118,1,nan,7.31828,
FW08OK061,nan,nan,Polecat Creek,0.426502031,372489,372489,1.11101E+13,POINT (-96.36807122201049 35.96545354828005),0.000263413,62.6912984,1,0.125,1,,14.63098,
FW08NY088,nan,nan,,1.36342248,15449762,15449762,4.15031E+12,POINT (-74.005237627629 44.65750429165516),0.000263036,566.5016053,1,0,1,"no name match, water name and or gnis name not provided",57.51374,
FW08KS008,nan,nan,Arkansas River,2.787016692,22077841,22077841,1.103E+13,POINT (-97.46278768042241 37.82360404767677),0.000262979,1009.734894,1,0.235294118,1,nan,82.56954,
FW08WI047,nan,nan,Elk Creek,0.701098049,13106121,13106121,7.05001E+12,POINT (-91.55694876924126 44.94776378770542),0.000262275,289.4896547,1,0,1,nan,45.72031,
FW08IA065,nan,nan,Old Mans Creek,0.556497046,11915745,11915745,7.08021E+12,POINT (-91.67084764041273 41.60742373767878),0.000262002,197.7601478,1,0.235294118,1,nan,64.46338,
FW08TN030,nan,nan,,0.381256289,19531274,19531274,6.04E+12,POINT (-86.95243048240022 35.54916084869114),0.00026076,121.8748855,1,0,1,"no name match, water name and or gnis name not provided",65.2426,
FW08GA059,nan,nan,Hickory Log Creek,5.135547308,6496832,6496832,3.1501E+12,POINT (-84.47051375135814 34.30314742795045),0.000260561,786.2344517,1,0,1,nan,81.06672,
FW08GA091,nan,nan,Nancy Creek,2.091693812,2047853,2047853,3.13E+12,POINT (-84.31220041731032 33.91141432067968),0.000258324,133.3031605,1,0.428571429,1,nan,82.90268,
FW08TN035,nan,nan,Lonesome Valley Creek,4.306652806,22540552,22540552,6.01021E+12,POINT (-83.61879405225223 36.49377313146055),0.000258321,1036.691859,1,0.166666667,1,,73.72995,
FW08TN031,nan,nan,Lick Creek,0.370701075,19484892,19484892,6.01011E+12,POINT (-82.9719885572982 36.22266757083797),0.000258319,0.610687936,1,0,1,nan,0.16391,
FW08WV016,nan,nan,Knapp Creek,4.291721671,12104406,12104406,5.05E+12,POINT (-80.0487300277271 38.20966010851803),0.00025779,1132.734509,1,0.285714286,1,nan,49.00969,
FW08NE048,nan,nan,Shell Creek,1.330051251,17421362,17421362,1.02002E+13,POINT (-97.67664949301307 41.67310534947352),0.000255907,408.6747184,1,0,1,nan,52.22487,
FW08RTX12162,nan,nan,Spring Creek,0.273149895,5702227,5702227,1.20901E+13,POINT (-100.7455598991608 31.32718565781632),0.000255695,114.0882727,1,0.133333333,1,,93.13085,
FW08FL048,nan,nan,,3.220267075,16663041,16663041,3.0801E+12,POINT (-81.78093204867726 29.94962646199503),0.000255493,721.2713008,1,0,1,"no name match, water name and or gnis name not provided",23.41566,
FW08RKS9777,nan,nan,Kings Creek,2.48698385,18841300,18841300,1.02701E+13,POINT (-96.6064350309785 39.10655600786567),0.000253481,92.34468213,1,0.142857143,1,nan,96.16246,
FW08UT021,nan,nan,East Fork Sevier River,2.608742387,10807861,10807861,1.603E+13,POINT (-112.0985939026709 37.74306236086856),0.000252633,167.3636961,1,0.08,1,nan,8.49286,
FW08AR111,nan,nan,,4.313490829,7817572,7817572,1.11102E+13,POINT (-92.19925138909404 35.27595612786843),0.000252166,274.6192721,1,0,1,"no name match, water name and or gnis name not provided",6.59806,
FW08MI054,nan,nan,,3.24977921,3467441,3467441,4.05E+12,POINT (-85.7282011200021 42.61668657225555),0.000252106,1318.215808,1,0,1,"no name match, water name and or gnis name not provided",34.5582,
FW08SD091,nan,nan,North Fork Grand River,4.615092781,21851495,21851495,1.01303E+13,POINT (-102.3503281999176 45.79515223773812),0.000251272,559.8486105,1,0.24,1,nan,25.02577,
FW08IN023,nan,nan,Limberlost Creek,0.287535246,18507728,18507728,5.1201E+12,POINT (-84.92548748070595 40.54494517782567),0.000250667,47.37498062,1,0,1,nan,16.55294,
FW08MN047,nan,nan,,9.846527175,2363500,2363500,7.01021E+12,POINT (-93.39001306158059 45.54743517194975),0.000249367,642.3586867,1,0,1,"no name match, water name and or gnis name not provided",81.95704,
FW08VA031,nan,nan,Troy Creek,1.856182544,8476388,8476388,2.0801E+12,POINT (-77.02401880885071 38.16236947203434),0.00024888,1166.990063,1,0,1,nan,56.03641,
FW08IN019,nan,nan,Abner Creek,8.639711921,18476809,18476809,5.1202E+12,POINT (-86.44708255707846 39.77823548008024),0.000248156,5440.024783,1,0.285714286,1,,67.74342,
FW08NE046,nan,nan,,4.214439015,7266915,7266915,1.02001E+13,POINT (-98.91383155991765 40.65333585778547),0.000248132,888.0001772,1,0,1,"no name match, water name and or gnis name not provided",78.13168,
FW08SD085,nan,nan,Pipestone Creek,2.089580949,7222166,7222166,1.01702E+13,POINT (-96.48497482907887 43.90549253788175),0.000247492,238.1795435,1,0.111111111,1,nan,85.97658,
FW08DE028,nan,nan,Fork Branch,2.315575108,8074570,8074570,2.04021E+12,POINT (-75.61541835808397 39.2004845916402),0.000246313,668.1612521,1,0.285714286,1,nan,31.6212,
FW08IN039,nan,nan,Little White River,5.88117155,18474767,18474767,5.1202E+12,POINT (-85.20353057710432 40.13717208020139),0.000245611,316.1308449,1,0,1,nan,5.73382,
FW08RTX12209,nan,nan,James River,0.501779421,5772121,5772121,1.20902E+13,POINT (-99.40268506864926 30.49763684187273),0.000245009,25.38103021,1,0.142857143,1,nan,94.9468,
FW08AL019,nan,nan,,3.984693717,18208576,18208576,3.16011E+12,POINT (-87.5326477100176 32.91383013782011),0.000243255,905.0025996,1,0,1,"no name match, water name and or gnis name not provided",26.03283,
FW08VT020,nan,nan,Waits River,3.621143022,4573941,4573941,1.0801E+12,POINT (-72.2503934794273 44.07469974214158),0.000243118,1475.848812,1,0.142857143,1,nan,55.27757,
FW08WV018,nan,nan,Twelvepole Creek,3.07517611,3964502,3964502,5.0901E+12,POINT (-82.44883403901933 38.27012895202817),0.000242693,676.7217964,1,0,1,,76.4214,
FW08NH104,nan,nan,Moose River,7.866384923,19335069,19335069,1.04E+12,POINT (-71.21993287909315 44.39319214207564),0.000242246,3505.189269,1,0,1,,41.79726,
FW08MI063,nan,nan,,2.381325177,11930056,11930056,4.0201E+12,POINT (-88.74089616963821 46.78711583783281),0.000241585,53.4889811,1,0,1,"no name match, water name and or gnis name not provided",97.75628,
FW08ND039,nan,nan,Turtle River,8.558658404,14439196,14439196,9.02031E+12,POINT (-97.17403441690148 48.1197112594246),0.000241206,373.3679913,1,0,1,nan,6.4026,
FW08WY038,nan,nan,Powder River,5.826822982,9593514,9593514,1.00902E+13,POINT (-106.1714277026513 43.96560816898506),0.000240315,1206.412676,1,0,1,nan,26.37023,
FW08ND066,nan,nan,White Earth River,9.954539142,21533134,21533134,1.01101E+13,POINT (-102.7777968990737 48.36718786207916),0.000239221,476.6466358,1,0.1,1,nan,92.78151,
FW08IL045,nan,nan,,3.555292056,3595876,3595876,7.13001E+12,POINT (-90.88966255864354 39.8355316518703),0.000239078,1379.865808,1,0,1,"no name match, water name and or gnis name not provided",42.70846,
FW08MN080,nan,nan,Black River,10.6192241,7165736,7165736,9.03001E+12,POINT (-93.80259854080676 48.47238670210037),0.000238917,1693.547715,1,0.142857143,1,nan,31.8855,
FW08NE032,nan,nan,Bell Creek,1.203563076,17262053,17262053,1.022E+13,POINT (-96.34987921731579 41.5031947407789),0.000238865,830.6196504,1,0,1,nan,39.42669,
FW08NC036,nan,nan,Rocky River,7.893028975,9203155,9203155,3.04011E+12,POINT (-80.7245022326276 35.39707946971765),0.000238715,1181.51897,1,0,1,nan,18.47943,
FW08OK044,nan,nan,Elk Creek,2.237212354,559903,559903,1.11203E+13,POINT (-99.11120132742371 34.92254042039094),0.000237496,777.2006576,1,0,1,nan,53.29174,
FW08RMS9254,nan,nan,Lobutcha Creek,0.487697746,15783434,15783434,3.18E+12,POINT (-89.38308824807669 32.9817612786317),0.000235026,123.2751159,1,0.117647059,1,nan,26.67229,
FW08AR013,nan,nan,,2.505195067,21812182,21812182,8.0402E+12,POINT (-92.20747630839719 33.64517740162362),0.000233864,660.3708869,1,0,1,"no name match, water name and or gnis name not provided",27.912,
FW08ND041,nan,nan,Little Missouri River,1.079794328,14471765,14471765,1.01102E+13,POINT (-103.6116457997497 47.38254187208553),0.000231272,nan,1,0,1,nan,89.41167,
FW08NY055,nan,nan,Platte Kill,4.253273718,6200068,6200068,2.02001E+12,POINT (-74.36753040981219 41.5962643779461),0.000230382,591.1682088,1,0.142857143,1,,22.7798,
FW08MS013,nan,nan,,3.727044141,18604722,18604722,3.16011E+12,POINT (-88.55027714067216 32.80646116801391),0.000230253,1661.074394,1,0,1,"no name match, water name and or gnis name not provided",47.28414,
FW08RMS9252,nan,nan,Little Tallahala Creek,2.746015806,18150627,18150627,3.17E+12,POINT (-89.33056918764564 32.21243102057847),0.000230044,1112.932573,1,0.08,1,nan,44.7582,
FW08NV033,nan,nan,Duckwater Creek,0.827028548,11390644,11390644,1.606E+13,POINT (-115.6673318020276 38.85858258866691),0.000229589,145.0290722,1,0.111111111,1,nan,82.36544,
FW08MS038,nan,nan,Ready Branch,4.289694575,15760820,15760820,3.18E+12,POINT (-90.12811567765536 31.95175586951485),0.000227151,3308.190827,1,0.266666667,1,nan,64.70434,
FW08NV041,nan,nan,North Fork Humboldt River,6.988240561,10762675,10762675,1.60401E+13,POINT (-115.6571419998912 41.32039998202705),0.000227093,739.8960353,1,0.071428571,1,nan,13.39002,
FW08KS037,nan,nan,Starvation Creek,4.531398138,18849532,18849532,1.026E+13,POINT (-99.22212861864872 39.72059012825487),0.000226761,301.8602201,1,0.210526316,1,nan,18.11673,
FW08IN007,nan,nan,Crooked Creek,5.482080183,18466372,18466372,5.1202E+12,POINT (-87.12165124755805 39.43393656920112),0.000226701,1435.036408,1,0,1,,27.66714,
FW08MI022,nan,nan,Silver Creek,5.64003421,3472557,3472557,4.05E+12,POINT (-85.58468356726111 42.42834335969035),0.000226597,895.798116,1,0,1,nan,16.35386,
FW08KS025,nan,nan,Smoky Hill River,3.024085086,18914747,18914747,1.026E+13,POINT (-98.10452187218293 38.69972778888692),0.000225693,889.5807817,1,0,1,nan,66.79215,
FW08NJ019,nan,nan,Masonicus Brook,1.136916521,6245648,6245648,2.0301E+12,POINT (-74.14833079729536 41.09547258000091),0.000225382,918.9653112,1,0.222222222,1,,33.2462,
FW08AR148,nan,nan,,1.656006675,22698076,22698076,8.0401E+12,POINT (-93.75669460762768 34.31157292053726),0.000224829,686.0346977,1,0,1,"no name match, water name and or gnis name not provided",58.12684,
FW08CT009,nan,nan,Mattabesset River,2.501285453,7700796,7700796,1.08021E+12,POINT (-72.74883502131672 41.63414725175115),0.000224186,751.0692267,1,0.1,1,nan,36.07838,
FW08KY037,nan,nan,,1.269084141,886033,886033,5.0702E+12,POINT (-82.72982993744134 37.6706926698506),0.000224176,250.5556113,1,0,1,"no name match, water name and or gnis name not provided",20.16683,
FW08SD067,nan,nan,Cherry Creek,1.061769181,14539106,14539106,1.01201E+13,POINT (-101.9992788001457 44.75803487799565),0.00022346,nan,1,0,1,,32.77209,
FW08OK027,nan,nan,Cimarron River,1.136847393,941050061,941050061,1.105E+13,POINT (-97.86391003996887 35.92491271800694),0.000223195,nan,1,0.235294118,1,nan,41.15,
FW08CO053,nan,nan,,0.490923835,3111333,3111333,1.405E+13,POINT (-108.4544305999579 40.45365821198681),0.000222591,28.55710949,1,0,1,"no name match, water name and or gnis name not provided",5.82935,
FW08ND053,nan,nan,Little Missouri River,1.231812914,14469235,14469235,1.01102E+13,POINT (-103.0378815971728 47.66885753055298),0.000222367,nan,1,0,1,nan,4.49167,
FW08TN019,nan,nan,,2.440189522,22143538,22143538,6.01011E+12,POINT (-83.48463899243212 35.82909923959912),0.000222351,326.1927309,1,0,1,"no name match, water name and or gnis name not provided",14.88369,
FW08WY045,nan,nan,Dry Creek,4.650012281,197391,197391,1.008E+13,POINT (-108.4333778005981 44.50771059194481),0.000221787,54.03940817,1,0,1,nan,99.19959,
FW08WI025,nan,nan,Plum Creek,2.113404089,13626319,13626319,7.07001E+12,POINT (-91.02181226257304 43.14322912068064),0.000221657,196.4575148,1,0,1,nan,9.34928,
FW08AR099,nan,nan,Middle Fork Illinois Bayou,1.459558587,7763911,7763911,1.11102E+13,POINT (-92.88273830812314 35.71495397872165),0.000220931,617.0333912,1,0.137931034,1,nan,46.76544,
FW08SD046,nan,nan,Cheyenne River,4.515617301,14399396,14399396,1.01201E+13,POINT (-102.9969673998107 43.60714589802586),0.000220837,3096.76244,1,0.235294118,1,nan,68.51445,
FW08NV034,nan,nan,Humboldt River,6.694956928,11154545,11154545,1.60401E+13,POINT (-117.9097195001072 40.91002543196863),0.00022063,25.59294503,1,0,1,nan,99.61406,
FW08KY035,nan,nan,Falling Timber Creek,2.626863281,4033256,4033256,5.11E+12,POINT (-85.7776640290913 36.93503468816959),0.000220212,546.8819226,1,0.173913043,1,nan,20.94905,
FW08SD050,nan,nan,White River,1.990698165,11513217,11513217,1.01402E+13,POINT (-100.4410127984668 43.73020928162953),0.000219518,117.5750622,1,0,1,nan,5.99772,
FW08FL013,nan,nan,,1.913739056,896637,896637,3.1401E+12,POINT (-86.46667051828045 30.84547114871067),0.000217837,1396.349798,1,0,1,"no name match, water name and or gnis name not provided",65.37637,
FW08MS020,nan,nan,,1.714447185,15701805,15701805,3.18E+12,POINT (-89.69055391030155 31.1972335180621),0.000217484,648.7012709,1,0,1,"no name match, water name and or gnis name not provided",57.36786,
FW08AR133,nan,nan,Devils Fork,0.970341924,7549955,7549955,1.101E+13,POINT (-91.38636981152393 35.8850423785018),0.000216188,434.8655119,1,0,1,nan,47.7471,
FW08MT111,nan,nan,West Fork Clear Creek,2.932498983,12326031,12326031,1.005E+13,POINT (-109.5509105997679 48.18045068804566),0.000216072,509.4555893,1,0.083333333,1,,82.41919,
FW08NE017,nan,nan,Lodgepole Creek,0.649619734,17448647,17448647,1.019E+13,POINT (-103.6113821007925 41.25373200816284),0.000215963,34.19454204,1,0,1,nan,5.36906,
FW08IL043,nan,nan,,3.451563882,14785985,14785985,7.12E+12,POINT (-87.99265342116867 41.72844176827905),0.000215397,896.245915,1,0,1,"no name match, water name and or gnis name not provided",34.96901,
FW08MO069,nan,nan,Spencer Creek,0.736926312,4868859,4868859,7.11001E+12,POINT (-91.52662117038798 39.44146950189857),0.000215326,266.147208,1,0.125,1,nan,62.4864,
FW08WI100,nan,nan,Middle Branch Embarrass River,5.688249772,9029455,9029455,4.0302E+12,POINT (-89.12750568032423 45.01972627808181),0.000214963,2335.49253,1,0.125,1,,74.65238,
FW08IL020,nan,nan,Clear Creek,4.291486887,13565216,13565216,7.13001E+12,POINT (-89.43360291924463 39.54832514817271),0.000214641,639.5895681,1,0.142857143,1,nan,13.86387,
FW08MN068,nan,nan,,8.356519202,2389238,2389238,7.02001E+12,POINT (-93.61883443248797 44.40724326925626),0.00021431,751.3293973,1,0,1,"no name match, water name and or gnis name not provided",86.79602,
FW08KY020,nan,nan,Canfield Branch,3.168236226,11627991,11627991,5.11E+12,POINT (-86.95017107778415 37.19110175077148),0.000213168,2057.00043,1,0.222222222,1,nan,58.326,
FW08OK064,nan,nan,Caddo Creek,5.027322866,19959830,19959830,1.11303E+13,POINT (-97.19231340045019 34.27513472813651),0.000212355,640.078105,1,0.142857143,1,,78.83508,
FW08NE041,nan,nan,Platte River,1.949785285,7257277,7257277,1.02001E+13,POINT (-98.06696061192719 41.02435136122389),0.000211241,nan,1,0.133333333,1,nan,41.29377,
FW08MA009,nan,nan,Westfield River,4.196782078,6097177,6097177,1.08021E+12,POINT (-72.88496892199089 42.45575177883099),0.000208703,720.9161257,1,0,1,,82.03867,
FW08IN018,nan,nan,Prairie Creek,1.434229471,18470758,18470758,5.1202E+12,POINT (-87.17757111906552 38.71122901831086),0.000205733,378.6074615,1,0.125,1,nan,73.44002,
FW08NE057,nan,nan,Big Blue River,6.124918713,18829939,18829939,1.02702E+13,POINT (-97.25063477918702 41.09010546172561),0.000204746,537.252583,1,0,1,nan,86.31118,
FW08SD065,nan,nan,,4.684121184,11550502,11550502,1.01401E+13,POINT (-98.80039803249085 43.07013263000265),0.000201778,650.1837591,1,0,1,"no name match, water name and or gnis name not provided",81.79519,
FW08MD022,nan,nan,Molly Horn Branch,1.844696555,8392514,8392514,2.08011E+12,POINT (-75.74115057806318 38.54956890899382),0.000201688,452.1124837,1,0.3,1,nan,75.1947,
FW08RIA9060,nan,nan,Lotts Creek,1.397291235,5104956,5104956,1.02801E+13,POINT (-94.14788493760943 40.58214489000083),0.000200656,449.7053362,1,0,1,nan,58.25306,
FW08NE025,nan,nan,Timber Creek,1.27183478,17298454,17298454,1.021E+13,POINT (-98.08896755098577 41.41565682836507),0.000200441,419.6930108,1,0,1,nan,45.64649,
FW08VA037,nan,nan,Walker Creek,9.74114429,6908415,6908415,5.05E+12,POINT (-80.85783058043634 37.15940839825662),0.000199089,1004.053032,1,0.133333333,1,,86.49428,
FW08KS060,nan,nan,Smoky Hill River,10.13959151,18886144,18886144,1.026E+13,POINT (-97.64250017935403 38.58737345169857),0.000198376,2083.272138,1,0,1,,70.44827,
FW08OK036,nan,nan,Canadian River,0.681125488,5266018,5266018,1.10902E+13,POINT (-98.70209373190421 35.81454547912129),0.000196887,191.6753219,1,0.235294118,1,nan,70.63553,
FW08RMI9110,nan,nan,South Branch Au Sable River,7.894498118,12952968,12952968,4.07001E+12,POINT (-84.45743108240596 44.61247156964204),0.000194671,1773.361522,1,0.133333333,1,,68.59337,
FW08RPA9002,nan,nan,Tuscarora Creek,1.20399361,4699097,4699097,2.0503E+12,POINT (-77.63707884013235 40.34874539172777),0.000193875,439.3386694,1,0.111111111,1,nan,39.97327,
FW08SD061,nan,nan,Medicine Creek,4.351796239,11530735,11530735,1.01401E+13,POINT (-99.81948746156273 43.91601196132306),0.000193419,809.9432722,1,0.117647059,1,nan,50.81489,
FW08WI098,nan,nan,Prairie River,3.761767706,14727088,14727088,7.07E+12,POINT (-89.64785204103535 45.22549321157695),0.000193289,1000.177668,1,0.125,1,,39.8408,
FW08DE034,nan,nan,,2.236508847,8391738,8391738,2.08011E+12,POINT (-75.44938205013972 38.61047405827973),0.000193196,764.4209908,1,0,1,"no name match, water name and or gnis name not provided",60.9584,
FW08RNC9085,nan,nan,Gum Swamp Creek,0.860264864,9109734,9109734,3.0402E+12,POINT (-79.57290172902231 34.92970407153428),0.000193161,385.2109426,1,0.111111111,1,nan,47.78562,
FW08MN041,nan,nan,Nokasippi River,4.807875691,4858627,4858627,7.0101E+12,POINT (-94.01816973156468 46.33407651135915),0.000193125,1237.037127,1,0.222222222,1,,35.98192,
FW08CT030,nan,nan,Webatuck Creek,5.48931016,7713500,7713500,1.10001E+12,POINT (-73.4970175113454 41.8804636814103),0.000192841,884.9911402,1,0.117647059,1,nan,18.38716,
FW08AR141,nan,nan,,7.502530616,19341643,19341643,8.05E+12,POINT (-91.3069501820909 33.59243625000176),0.000192724,1705.544187,1,0,1,"no name match, water name and or gnis name not provided",76.59877,
FW08RNM9004,nan,nan,Seneca Creek,2.897186428,13859134,13859134,1.11001E+13,POINT (-103.3148430002092 36.58843762171158),0.000192637,230.0441517,1,0.266666667,1,,91.97981,
FW08AR151,nan,nan,,1.94669257,19338391,19338391,8.05E+12,POINT (-91.64350157789724 34.09935652002179),0.00019258,204.1661617,1,0,1,"no name match, water name and or gnis name not provided",89.52829,
FW08RMS9447,nan,nan,Caston Creek,2.925982477,19110518,19110518,8.06021E+12,POINT (-90.91144592832859 31.33359687097476),0.000192053,67.64668104,1,0.266666667,1,,2.30684,
FW08GA069,nan,nan,,1.147598069,11735181,11735181,3.0601E+12,POINT (-82.90527556806684 34.42897767932044),0.000191964,318.3958004,1,0,1,"no name match, water name and or gnis name not provided",64.41854,
FW08RNM9001,nan,nan,,7.924877726,20025279,20025279,1.108E+13,POINT (-103.6973873997947 35.9510459116999),0.000191235,1736.94632,1,0,1,"no name match, water name and or gnis name not provided",26.17404,
FW08MI052,nan,nan,,1.391394959,13195528,13195528,4.09E+12,POINT (-82.48532741944055 42.94237762165601),0.000190496,535.1554697,1,0,1,"no name match, water name and or gnis name not provided",60.09657,
FW08VA048,nan,nan,Meherrin River,1.994764936,8744415,8744415,3.0102E+12,POINT (-78.04688268013729 36.78428282830721),0.000190043,352.2281796,1,0.117647059,1,,17.85973,
FW08LA097,nan,nan,Willingham Bayou,0.575270003,19369742,19369742,8.04031E+12,POINT (-91.7640648012239 31.39846906865134),0.000189677,34.75477751,1,0.210526316,1,nan,93.94848,
FW08MO024,nan,nan,Little Mussel Creek,0.983464767,5814335,5814335,1.02802E+13,POINT (-92.83475532914184 40.0940536515624),0.000189482,42.10461473,1,0,1,nan,4.3981,
FW08PA029,nan,nan,,1.612127846,2600155,2600155,2.05011E+12,POINT (-75.66055299035405 41.4430507683296),0.000189253,54.21619182,1,0,1,"no name match, water name and or gnis name not provided",96.63471,
FW08IN031,nan,nan,Big Creek,2.834316604,18490272,18490272,5.12011E+12,POINT (-86.8506069700004 40.71212717831786),0.000188401,705.8406668,1,0,1,nan,74.58833,
FW08AR088,nan,nan,,2.238895364,21956030,21956030,8.0402E+12,POINT (-92.5305145615735 33.20924220105071),0.000187083,652.9872981,1,0,1,"no name match, water name and or gnis name not provided",36.59498,
FW08NJ015,nan,nan,,0.327923305,2583245,2583245,2.04011E+12,POINT (-74.84292471210067 41.11045859055638),0.00018577,55.32599321,1,0,1,"no name match, water name and or gnis name not provided",81.09068,
FW08AR147,nan,nan,,2.972632886,7827470,7827470,1.11102E+13,POINT (-92.95315200042725 34.9220272183816),0.000185155,699.5404452,1,0,1,"no name match, water name and or gnis name not provided",23.85092,
FW08WI039,nan,nan,Marengo River,1.737076677,1814823,1814823,4.0103E+12,POINT (-90.74116136781423 46.41642292066984),0.000184134,401.3230733,1,0.25,1,nan,60.71733,
FW08GA155,nan,nan,,1.32808675,6480103,6480103,3.1501E+12,POINT (-84.66871312799192 34.49438625983165),0.000183928,593.2938246,1,0,1,"no name match, water name and or gnis name not provided",64.02538,
FW08AR020,nan,nan,Suck Creek,5.848044573,22699450,22699450,8.0401E+12,POINT (-93.44225955897909 34.06488091140392),0.000182672,934.9775669,1,0,1,nan,16.81763,
FW08MN033,nan,nan,South Fork Crow River,0.174663322,2353858,2353858,7.01021E+12,POINT (-93.98283292173588 44.8512707689495),0.000180112,75.33256576,1,0,1,nan,43.89146,
FW08NH057,nan,nan,Chocorua River,3.450080807,9315895,9315895,1.06E+12,POINT (-71.19523930786251 43.8187930504693),0.000179097,242.717857,1,0.117647059,1,nan,7.06557,
FW08AR084,nan,nan,,1.749951666,22704848,22704848,8.0401E+12,POINT (-93.50813619102296 33.8730461313587),0.00017854,597.0900434,1,0,1,"no name match, water name and or gnis name not provided",64.64646,
FW08ND056,nan,nan,Hailstone Creek,2.216945921,16223641,16223641,1.01302E+13,POINT (-101.4838374000253 46.74136434161107),0.000178434,174.6913438,1,0.222222222,1,nan,7.97164,
FW08NC026,nan,nan,Martin Creek,5.238704022,19677345,19677345,6.02E+12,POINT (-84.02452359912398 35.06056645857674),0.000177867,288.0212475,1,0.266666667,1,nan,81.40198,
FW08OK055,nan,nan,Cottonwood Creek,2.984443983,253962,253962,1.105E+13,POINT (-97.44061017840288 35.83825713909431),0.0001753,664.3902066,1,0.105263158,1,nan,32.21528,
FW08NV051,nan,nan,Humboldt River,0.215366115,11207100,11207100,1.60401E+13,POINT (-116.7790316997181 40.64965564846575),0.000173459,9.472273763,1,0,1,nan,95.60344,
FW08TX031,nan,nan,Salado Creek,1.669278004,5588722,5588722,1.20702E+13,POINT (-97.62101278110501 30.87365616123384),0.000172981,36.65793647,1,0.133333333,1,nan,0.9724,
FW08WI038,nan,nan,Goose Creek,2.516980004,13624709,13624709,7.07001E+12,POINT (-90.62979470937623 43.5329664285193),0.000172716,204.994194,1,0,1,nan,91.03336,
FW08PA037,nan,nan,Johnson Creek,1.133943164,4197434,4197434,2.05011E+12,POINT (-76.33241025037535 41.83170096150807),0.000171551,254.4316855,1,0.25,1,nan,23.24677,
FW08AL033,nan,nan,,2.304111134,22203587,22203587,3.15011E+12,POINT (-86.1307302097609 33.79214421848545),0.00017064,656.6669631,1,0,1,"no name match, water name and or gnis name not provided",41.962,
FW08NE015,nan,nan,,0.734105542,7265679,7265679,1.02001E+13,POINT (-98.43775352094301 40.79965521134027),0.000169577,215.6048738,1,0,1,"no name match, water name and or gnis name not provided",70.31982,
FW08CO023,nan,nan,Crystal Creek,0.523396935,3251801,3251801,1.402E+13,POINT (-107.5189582001905 38.55320855849472),0.000169525,nan,1,0.125,1,,68.39325,
FW08MI032,nan,nan,Wycamp Creek,1.010983692,13054236,13054236,4.06011E+12,POINT (-84.99923706983424 45.65369382848011),0.000169351,696.6382158,1,0.133333333,1,nan,64.65819,
FW08OH022,nan,nan,North Branch West Branch Rocky River,1.419861827,15595311,15595311,4.11E+12,POINT (-81.8177446712551 41.15905575883921),0.000166762,229.5782224,1,0.153846154,1,nan,76.09788,
FW08RMS9418,nan,nan,Buckatunna Creek,1.669436677,18178517,18178517,3.17E+12,POINT (-88.57950097146984 32.16238507918759),0.000165007,110.7836558,1,0.210526316,1,nan,6.70735,
FW08NE043,nan,nan,Platte River,4.349859746,7264485,7264485,1.02001E+13,POINT (-99.03532026001048 40.65601773143575),0.00016081,1281.298289,1,0.133333333,1,nan,72.62168,
FW08RSD9036,nan,nan,Mud Creek,1.591497189,12716022,12716022,1.016E+13,POINT (-97.86872112820468 45.31190194069359),0.000160461,496.9777282,1,0,1,nan,66.75133,
FW08WA018,nan,nan,Ahtanum Creek,2.465450004,23099900,23099900,1.703E+13,POINT (-120.7842508997014 46.52705816857762),0.000159302,233.4988671,1,0.25,1,nan,9.80739,
FW08RUT9089,nan,nan,Mill Creek,5.60647974,3379335,3379335,1.403E+13,POINT (-109.3975268999033 38.47985267141831),0.000159197,250.2471516,1,0,1,nan,4.47623,
FW08CO171,nan,nan,Mossman Pole Patch Creek,2.687536897,15998840,15998840,1.018E+13,POINT (-105.9780085001714 40.62352247141384),0.000159014,609.6624328,1,0.148148148,1,nan,76.70063,
FW08WV015,nan,nan,North River,2.487050051,8432342,8432342,2.07E+12,POINT (-78.43836656845987 39.39897829920751),0.000158621,57.23752546,1,0.142857143,1,,2.31366,
FW08AL047,nan,nan,,2.785573633,21659936,21659936,3.1502E+12,POINT (-87.1982608009116 32.9703677712004),0.000158486,2576.420693,1,0,1,"no name match, water name and or gnis name not provided",58.22384,
FW08IL023,nan,nan,Lost Creek,2.988810369,10338064,10338064,5.12011E+12,POINT (-88.05272106822099 39.34781177959925),0.000158413,1488.937349,1,0,1,nan,81.98103,
FW08MS034,nan,nan,,0.776190387,17992658,17992658,8.03021E+12,POINT (-89.96501397167644 33.15909381974917),0.00015788,342.5567323,1,0,1,"no name match, water name and or gnis name not provided",54.0694,
FW08ND071,nan,nan,North Branch Elm River,25.65185341,6695946,6695946,9.02011E+12,POINT (-97.03659869869651 47.32471282889087),0.000157654,5817.465209,1,0.24,1,,63.91317,
